id,geometry,中心点经度,中心点纬度,地块编号,用地类型,街镇,区县,是否水乡单元,控规单元,area,设施大类,设施小类,覆盖面积,覆盖人数,覆盖地块数
幼32,0106000020E61000000100000001030000000100000027000000EB3C418FEC415E402754214B701C3F40EEF05F98F1415E404E55FC5E761C3F40F6B01469F4415E407E27566B7A1C3F40BEA43005F9415E408375FDF67D1C3F4098E321E2FF415E409972462B861C3F40ED34D41908425E400745CE8B8F1C3F4029FCD88D11425E408BEB23D9991C3F40763AC91116425E404A9EC8F19F1C3F40706B8D9517425E40F69AD50B871C3F40FA5D060219425E40D20EA2156E1C3F4089162E5C1A425E405A7B1050541C3F40D972544A1A425E4003E58454511C3F40B5D56FEF19425E4078CD50994E1C3F40E173EF5519425E40E589A56E4C1C3F4001ADFDC418425E40FDB7044D4B1C3F4061A04B2218425E407F627FC24A1C3F4067F40A4417425E4096447A904A1C3F4067A64A3111425E40C885C568491C3F406F36D0200B425E40D90940CB471C3F4051015C1305425E4033CB22B8451C3F40D401AD09FF415E4029D9AD2F431C3F40049D8504F9415E40C5DD3132401C3F406EA732D5F7415E40835621CB3F1C3F4014386CA4F6415E40454D48D93F1C3F4075890476F5415E4013686F5C401C3F405B31C14DF4415E408027FA52411C3F40B467582FF3415E401896D1B9421C3F40B4665C1EF2415E40598D748C441C3F400753391EF1415E40DD0C14C5461C3F40A5602332F0415E40E99E905C491C3F40C6D90D5DEF415E407F0CA04A4C1C3F40967BA1A1EE415E405625E0854F1C3F40E7EC3602EE415E405522FA03531C3F40AA18CD80ED415E408B85BCB9561C3F404CA1031FED415E408F4E4A9B5A1C3F402BDB0FDEEC415E4095D5349C5E1C3F4021FEC4BEEC415E408475A6AF621C3F40EB3C418FEC415E401954214B701C3F40EB3C418FEC415E402754214B701C3F40,153,63,qdq2017,居住,朱家角镇,青浦区,否,xsf67,28765.30729,教育,托幼,1000,35,2
幼33,0106000020E610000001000000010300000001000000B3000000507DE36443425E406C174922EE223F40DDEDC0F642425E40562F3C65EA223F40E4A5F1FA41425E40E5FAC39EE9223F40D1E4D78C40425E406E7EF6E3E9223F40B78697843D425E40F29E4FB9EB223F4042F57F243B425E40D3944905ED223F403E6AD57F3A425E40C21F9F1EED223F40CE2ECE9439425E40BB7031D3EC223F402A85D9BA38425E4097AE0E58EC223F40C3D3127537425E407BB7A4BDEB223F4012DE933C36425E40DFEE8729EB223F401F94006835425E4022112780EA223F40C0BA639134425E40AF21C509EA223F4062BD86E433425E40B2B356BFE9223F402D22D96533425E403C94418FE9223F4032EB476132425E40D1DD8570E9223F405E795D6D31425E40411BE431E9223F4027C778E430425E4094F75463E8223F40433FD4B02E425E409F73E310E5223F40D9D1507E2D425E409F9D6942E3223F40973089FA2C425E40F87CB99AE2223F406C64FB3C2B425E4035447B0DE2223F4083946C7F29425E4014E23D80E1223F401B64E4D727425E40DF32D907E1223F40202C5B3026425E40BCED728FE0223F40CA58930C23425E405BA3F2DCE0223F4038280B9820425E40795B8B19E1223F40A7C2C9E81F425E403701712AE1223F40E404304F1E425E403F37EA65E0223F406AA0E6551D425E4039F24FEEDF223F4087E7FBB31C425E40BB80A0A0DF223F40901F4F9D1B425E40DF2A65EEDE223F4079424CE01A425E408B1F04E4DD223F405C1B76F018425E40248E809EDA223F409DD20B0D17425E40922D11F3D7223F408BFF093115425E40795FB360D6223F400FAF836D14425E40CD953FB0D5223F404599D97E13425E40D3689CF0D4223F404540D62112425E408672B0C4D3223F4057E0735F10425E40CF63C490D2223F403C45E51F0F425E404B48B745D1223F400DCC476E0E425E403918B48DD0223F40A80E57E00D425E40639EA7FACF223F40479B5E1C0C425E40B632734BCD223F407BC5D4210A425E40278C4649CA223F407386CF5B08425E408639D485C7223F408560F56407425E40F1838432C6223F400E0ED9A006425E40BFE9FC15C5223F404557CAD205425E40427C35F2C3223F4082450CF004425E408E3B2479C2223F405F8D056204425E404631F48CC1223F40DB4C904703425E4090427C80C0223F40DA237E1F02425E4062AAED89BF223F4048B2417201425E40559987F0BE223F4078C4DC3900425E4084C14074BE223F406F88BD5EFF415E402FCD9934BE223F4074822C16FE415E404F80896BBE223F4040AB561EFD415E402D17E6B5BE223F40DF25D50BFC415E40B38C8270BF223F404A6B6DA1FB415E40FF1B3DBEC0223F4055354DDFF9415E40D8EDB786C9223F40A84498B6F8415E40E21FA816D0223F40FE395CF7F7415E400C7467B5D4223F4070764F3EF7415E400C682099D8223F40FF5CBF2CF6415E406350E18BDB223F40C5A9AF77F4415E40DE55B7E4E0223F4002A9AD80F2415E40C2255BA9E7223F40448638E4F1415E404210905EE9223F40B369A36CF1415E40040EBE5CEB223F408BAC98D5F0415E4009373611EE223F40F60ECFF8EF415E407A1BEED4F0223F40D40F6383EF415E40D3126D1AF2223F408038E62CEF415E405B3AAD80F3223F408A131C6BED415E408EBA3E6AFA223F40F7EF40DEEA415E409047AFE903233F407238627DE9415E4029478D400A233F40F679B4C1EA415E40BD61E95A0F233F409DCED54CEB415E40F9C6D26111233F405C97A9BCEB415E40B1A754E712233F40A07CD441EC415E4065058C9614233F4094C0C4D2EC415E40875F804D16233F40E1D64CA3ED415E40C5107B9318233F403B4BD024EE415E408380E6FB19233F40DE6FDAB6EE415E40388B308A1B233F4034F9C74FEF415E40E219FE221D233F406749452DF0415E402611FB631F233F40EF801BE0F0415E40620E5E2921233F40B9FD5F7CF1415E406EF7F4AC22233F407E318115F2415E405F6C512024233F40A4E86C7CF2415E403E3EE21525233F402402B508F3415E40E861905E26233F402B4D66A2F3415E4065F7E9BF27233F407F132D4DF4415E40A031B33F29233F4098749212F5415E40CC2E57F02A233F40C87545C8F5415E4013537F742C233F4049BDD245F6415E40F53A3B7B2D233F40A4BBE9D4F6415E406AEDB0A02E233F4019521260F7415E40E5EEE1B82F233F40497D1F0CF8415E402E30140831233F40A98D1DA0F8415E409803EE2132233F40AE9BE911F9415E40B668A7F632233F409A8C8A87F9415E404A8FE8CE33233F404784E312FA415E4090AC68CA34233F40B7CFEF97FA415E403B67D7B535233F4074FD3328FB415E400E3400B036233F40B4EF86AAFB415E4042E7758D37233F40F28D215FFC415E407D6A02B938233F4018A2D11BFD415E40208517EA39233F4014A086B1FD415E404BC4B9D53A233F40824F702FFE415E40560CC1973B233F40ACDCA6C3FE415E40043054773C233F40D8AA814DFF415E400395A6423D233F401089F5DFFF415E407F8BD3153E233F405E5B3C7200425E4093CCD3E33E233F4012CB470901425E4064836BB33F233F40469025F101425E4084FC20E840233F40B37867FF02425E400FA9114042233F407F7CF9B303425E407FF7321C43233F4006B9BF5504425E40B69FAFDA43233F408FA9193A05425E40C82D55DE44233F409988AC0106425E40F52632B845233F408DA450C706425E40BE331B8746233F403B011D6307425E40FD20E52447233F4008BC9EF907425E4077CA36B847233F40CE89498808425E405CDB823F48233F408065FF5009425E40F375C1F648233F40682558190A425E40D6BC3CA549233F40543CBECB0A425E40A20F243A4A233F40246816500B425E4068C249A44A233F4004456B240C425E4000F6FF464B233F40BA3F2BEA0C425E40C55E03D74B233F402EE8D9840D425E406A520C424C233F40C8E8E81B0E425E400AE60BA64C233F40D24E649A0E425E4065DD54F64C233F4021734CC10F425E40B15E62A64D233F40324C2FC210425E40110DF9314E233F40D3E9979411425E404966A09A4E233F40E12A204D12425E40929440EF4E233F402AD07F1D13425E401FD6D5464F233F4043DE56BF13425E4054EB09854F233F4067F512A314425E408956F5D34F233F40C48822CA15425E401A2F562B50233F4000C4512417425E407F6C917C50233F40567E495E26425E403AF1FB2853233F40E81ABA2640425E406F8D4FDE57233F40CAC8AFD840425E40290065E657233F405CDC1E9341425E40C39EAD0858233F404781A43042425E404B67713758233F4056B362B042425E40B04B1F6B58233F4032212D3543425E40510723AE58233F402D92464C46425E40E190E9A959233F40749C747E46425E408605F3FC55233F40D9D3A47C46425E40E98ABDA153233F405A9BA18F46425E405EDBD64B50233F4008108C2E46425E406BD0DB0345233F40FB7BB3F145425E40A86136B140233F40BEB74D2345425E40F19C6EE037233F409DDA7FE544425E4026F19BDA34233F4076CD270A45425E400852807231233F40D344A0D644425E40989F8E002D233F40B3C52DBD44425E40D08BB6112B233F405B3C8E9844425E40BD023C2628233F4038B1009044425E4077305F5026233F4089C8B38544425E407261558023233F4021A6B48644425E40C85B0BB321233F4046A757AA44425E400D92B43D1F233F40177AD78C44425E4088135F0A1D233F408B43C45244425E409598E8B11A233F40013208D643425E404EEA1C7F12233F4021FB9B4143425E40C37D048909233F40022CE51943425E40A231F6CE06233F40A6B3DE0943425E40AD6E34D804233F40CF90FB0F43425E40A0B4B98102233F402C0F542643425E40A907FBBFFC223F402215F84C43425E40D22C2632F9223F403A159C7343425E405C2250A4F5223F403BB1576543425E40CB522B2BF3223F401E31D55C43425E400AF25C7CF0223F40507DE36443425E406C174922EE223F40,154,64,qdq1903,居住,朱家角镇,青浦区,否,xsf68,94802.08454,教育,托幼,1000,35,2
幼34,0106000020E610000001000000010300000001000000080000005967602B95415E40D7AB899793223F406C6AB9EE93415E403377DF77B5223F40F8D9A98196415E409317F6CEB5223F40D9EB971299415E403EDF5194B6223F40D609F39F9B415E40DE6471C7B7223F40A11530289E415E4019C49A67B9223F40A0A250409F415E40BFC3EEED97223F405967602B95415E40D7AB899793223F40,155,65,qdq2169,居住,朱家角镇,青浦区,否,xsf69,3359.878217,教育,托幼,1000,35,2
幼35,0106000020E61000000100000001030000000100000011000000557CD3B0E8425E40B2BBD43FBB213F40393ECA0EE5425E403A8E68B2B5213F409DB99470E1425E4026C09506B0213F40B48787D6DD425E404EE5E33CAA213F40846E5F47D9425E40B83556A3B9213F409DA43F82D7425E40EFA2A5EAC0213F40A06FB396D6425E4043045ADFC7213F406A820AC2D5425E40138B4E35CD213F40CC9DD614D4425E407A0A273AD3213F404CD80E83D2425E40A3BA6784DC213F40EE34ADF9D8425E409C8FCC71E9213F40A7B4A080DC425E406DFF0DB6E9213F40436C131ADF425E40FBABAC07EC213F40F3F0053AE1425E40C2329960F0213F4006BCC909E3425E40E88DE14BF5213F40557CD3B0E8425E40BABBD43FBB213F40557CD3B0E8425E40B2BBD43FBB213F40,156,66,qdq2170,居住,朱家角镇,青浦区,否,xsf70,9315.808678,教育,托幼,1000,35,2
幼36,0106000020E6100000010000000103000000010000004B000000E613BF7A59415E40881814ED8F183F403569AE6459415E40ACD9C62187183F40CDE6EE8559415E4080B8516685183F4009B3445C59415E40C626402983183F407CF30A1A59415E405082D80881183F4045FFFC8958415E403D1B71B97F183F40709FE31C58415E4057484B527E183F4087EF8C9F57415E40AC4FB0307D183F407FDFA91557415E405A192E5D7C183F4008B94B8356415E4064A2F7DD7B183F405C8276DE50415E40BFBF6E8477183F4002ADAE694B415E40548EECE970183F40F371533846415E406729E42568183F403B3421C645415E401BEB226F67183F4096C9F34C45415E40FBFD0EF966183F40CAFDDDCF44415E40FC77AAC666183F404CE30B5244415E40F3573AD966183F401052ACD643415E40EF35463067183F408C06E06043415E404F0798C967183F40BA1AA3F342415E40A42C4FA168183F4027BFB89142415E40B187F3B169183F4089CD9E3D42415E4094EA9FF46A183F40DFDD73F941415E406EB820616C183F40DA2DC41138415E40D908CEF3AB183F4013F36CDB37415E40356720A8AD183F408EC3EBBB37415E407D394E76AF183F40DAA635B437415E406C7F4C50B1183F408C3387C437415E400B92B427B3183F40A00F61EC37415E4042AC2CEEB4183F40CA678D2A38415E402490EF95B6183F40F8D9287D38415E404E3F1612B8183F40A3EFB0E138415E400B011857B9183F400809165539415E40EB3A145BBA183F40A55F888341415E4081847A75C9183F403F7A464241415E40BE79A8F6C7183F40E45DE78840415E40284153F3C3183F40AB1456E43F415E40EC1AD6C6BF183F40F49869B13F415E40473C6A03BE183F400115D8943F415E4009F43E29BC183F400D556A8F3F415E40D31E5945BA183F40148046A13F415E4017FA0165B8183F40C30BEFC93F415E4071C16995B6183F40E52E460840415E40C9FB4AE3B4183F4078BA955A40415E408C03915AB3183F4014F1DBF141415E402956F3B8AC183F40BEC77D7743415E40F3A2F6E6A5183F409C2A58DD43415E405D35745AA4183F408440885544415E4081615310A3183F40739874DC44415E40F3217712A2183F4062C9126E45415E40B3B87968A1183F404F6C060646415E404C667217A1183F40918BC29F46415E404862CE21A1183F40B685AC3647415E40A8403E87A1183F40D1593FC647415E40DD52B844A2183F40554D2E4A48415E40E0F18F54A3183F404958837949415E40E0BDD316A6183F400EAB15B54A415E406CCB6796A8183F40D3EFA8FB4B415E40A4F8CAD0AA183F409DC8F54B4D415E40827FC1C3AC183F409517ABA44E415E400233576DAE183F409AD0AAA24F415E4094A3D55EAF183F40319FCFA550415E4085974503B0183F40566C21AC51415E407F316759B0183F409FF3A1B352415E4097E69260B0183F4078AA325A53415E40AF5FC11BB0183F401BE418FB53415E40599E4B78AF183F407536D39154415E405368C57AAE183F40BE21291A55415E409024482AAD183F40A152499055415E40F3F63F90AB183F40D9D2207B56415E40DA36E677A7183F400948814C57415E402BDB7621A3183F4056D3090358415E40286C41949E183F406DD4869D58415E40D1C1F1D799183F40C1EFF31A59415E40F31583F494183F40E613BF7A59415E40881814ED8F183F40,157,67,qdq1143,居住,朱家角镇,青浦区,否,xsf71,17080.44371,教育,托幼,1000,35,2
幼37,0106000020E6100000010000000103000000010000000C0000007D6C848B8A425E405A848F1D37223F407D1AFF5089425E40013BEC43B4223F404537505487425E401E5376C685233F403B4B7CAE87425E407A08C88987233F409117B23CA3425E40C894A17C99233F408784B92BA8425E4060DF782C47223F40196FDCFDA7425E4033A05E9344223F40087E6D94A7425E40B8CACC4F42223F40092A89FAA6425E40C37F059F40223F404A066E40A6425E40D760CAAE3F223F403F3D380C9D425E40E241F3FE3B223F407D6C848B8A425E405A848F1D37223F40,158,68,qdq1901,居住,朱家角镇,青浦区,否,xsf72,97375.04001,教育,托幼,1000,35,2
幼38,0106000020E6100000010000000103000000010000000D0000008C82301A8D425E40FFAFA2509B183F40E97CB6E68C425E4017819A3C95183F403E2CE6AB8C425E40455B071B8F183F4099B421918C425E40FB3C24EF88183F4030F38A968C425E40DAB5ACC082183F405E511BBC8C425E40526762977C183F4008E07CB68D425E404D54DE5054183F409558A02986425E409F57B81450183F40DA8D35737E425E409E0092E54D183F40942B4BC77D425E40D2511DBDA5183F4071AFD3FD81425E40CC6B310AA4183F4044A6C1BE85425E40C20333DA9F183F408C82301A8D425E40FFAFA2509B183F40,159,69,qdq2094,居住,朱家角镇,青浦区,否,xsf73,11774.51976,教育,托幼,1000,35,2
幼39,0106000020E6100000010000000103000000010000000E0000006C6AB9EE93415E403377DF77B5223F405967602B95415E40D7AB899793223F401A0538E785415E40F02D0C068D223F40881FB1E284415E40332E7ADEAC223F406364AAE184415E40C6F30FACAE223F4070D5CDFB84415E403DE7D170B0223F400F8F073085415E4082DE041AB2223F4068482D7C85415E4045600C96B3223F40E91A19DD85415E40354C38D5B4223F4003BEC74E86415E40A9B650CAB5223F4075A187CC86415E40C87D316BB6223F408D95235187415E401D7433B1B6223F40234132648E415E40E6544233B6223F406C6AB9EE93415E403377DF77B5223F40,160,70,qdq2152,居住,朱家角镇,青浦区,否,xsf74,5695.549853,教育,托幼,1000,35,2
幼130,0106000020E6100000010000000103000000010000000F000000C66B61096D435E40DEDF370288203F40F92225366D435E406FBE3BB349203F4036EA62296D435E404C0239E147203F40EB320E016D435E400D23362246203F404F39DDBE6C435E407828498944203F4049D3A6656C435E401236F12743203F40FE213AF96B435E40389D4C0D42203F40DA9C397E6B435E40F8176A4541203F406288E8F96A435E40E2AFDBD840203F40FC4DEE716A435E4096C441CC40203F4061FD1BEC69435E408C70272041203F406C6F1EA162435E4097083D934A203F4055107D535F435E407F1F1F294F203F403739EB4766435E40DCD3AD1D93203F40C66B61096D435E40DEDF370288203F40,161,71,qdq2155,居住,朱家角镇,青浦区,否,xsf75,7682.373422,教育,托幼,1000,35,2
幼40,0106000020E610000001000000010300000001000000250000003781E19451435E400E2F99C9A01B3F40B677E41B51435E403FFCB7459E1B3F40A6E347DA50435E409F6B50BB9C1B3F40337D105350435E40CE40CDC99D1B3F405F7697C14F435E4013ED656C9B1B3F406B39835C4F435E40E7E324AE981B3F40F110E52E4E435E40BDE75B31951B3F406E4D16824D435E40D556E729941B3F403BE59FA94C435E406A85B39C911B3F401F81C3E84B435E40570636478F1B3F40EBA24AB349435E40692C39A08D1B3F401277710947435E403BE97584861B3F40375ACDCB42435E40B79D70687A1B3F40312AC54442435E404E3D6B6A791B3F400C238F3641435E40F7CCE2DC7A1B3F40585E3B9840435E400BC15FEF7B1B3F400E32309C3F435E400B0655027E1B3F40DBB0BEE53E435E40ABBC8207801B3F40023819663E435E4096C793AE811B3F409D6742A53D435E408A0A42B1841B3F40F24C3B7236435E4008A0D441A61B3F407839F64635435E402AB4334DA31B3F40D424285934435E409DAD54A7A71B3F403B7126813A435E403BC1F717B91B3F4051D2E3BA42435E40C549FCAFCE1B3F408590111843435E402B81D4EECB1B3F406EF55D7043435E407E18A830C91B3F4052BECF8B43435E40AD239C3DC71B3F40BA773C1845435E408CC117E2BF1B3F40DA84C1B045435E405ADE9603BE1B3F4007F6AC6F47435E407426BA17B81B3F40EDB8AADD4A435E408B144EE0AD1B3F400E881F8A4C435E40D932408CA81B3F40D185064D4D435E40EB1427EAA61B3F406616F6CB4E435E40BD001099A41B3F40AF5E17EC4F435E40D2E73D32A31B3F403781E19451435E400E2F99C9A01B3F40,162,72,qdq2036,居住,朱家角镇,青浦区,否,xsf76,11622.80477,教育,托幼,1000,35,2
幼41,0106000020E61000000200000001030000000100000014000000F2463F3622435E40E116039F991C3F409BC5683122435E406B1C296D981C3F40971C2D6F10435E402A52B5BA961C3F40666A57C00E435E409F241DB1AE1C3F4048593C7C0F435E40807F709EB11C3F4060D14F3A11435E403B24830FB41C3F401DBEC7AD11435E40759DBFEAB41C3F407913A54312435E4042B34407B61C3F40DAAD989615435E407A1A45EBBA1C3F400CD8B59016435E40C1A1EF32BB1C3F401CDD3EED19435E408004125DBE1C3F40CDBA8B3C1A435E40BD37FAAEC01C3F40BC24E4A81B435E40BB8BF184C11C3F40C80479D91D435E40F1A0F0E2C31C3F40CF6BE91A21435E40536653E5C51C3F40B76A738121435E40AC7BBD75C11C3F400643BDEE21435E403990BAD5B21C3F40F7DFD91A22435E40B557AF49AB1C3F40C47EAF0922435E4054336569A01C3F40F2463F3622435E40E116039F991C3F40010300000001000000110000004B6EB092FE425E40C33FBF05951C3F40A67D119DFE425E40C4D62A2A951C3F4079581C33FF425E40959A2AB0961C3F40366A379100435E409D0A973D991C3F404A58682701435E409E386D349B1C3F407612828D03435E40001FB0ACA21C3F405BC9456403435E4023513AC0A41C3F400883404E05435E40646CD3FCA81C3F40DB8A320408435E4065EC212FAC1C3F404D6BA0680B435E4045DD9D21AC1C3F406AC127C60B435E4048288F73AC1C3F40B5A5B1580C435E4030858005A41C3F40128ACA460A435E40BAB43CBAA11C3F40E0BB2AF70A435E40FCA81FBB9A1C3F40F3C39D6208435E401847B4B8971C3F40C5EEBB8908435E401D6E88F9951C3F404B6EB092FE425E40C33FBF05951C3F40,163,73,qdq2014,居住,朱家角镇,青浦区,否,xsf77,35578.89335,教育,托幼,1000,35,2
幼42,0106000020E6100000010000000103000000010000000F0000008FF15B4222435E40A0C6C76E981C3F40E6463F3622435E40D816039F991C3F408E651B8D22435E403F8F617CA21C3F4053A5E09022435E40ADCD8874AF1C3F405564BD7222435E405BFAB07CB61C3F4038CC2D3F22435E405200CB85B91C3F40541F5A2922435E40E6983A89BE1C3F401D66D51522435E403280739EC61C3F404E01A35324435E406EBBDDBFC61C3F4016E2965A25435E40D4F2AFCBC61C3F4001F3FAEC25435E40153076E4C71C3F40939B661826435E402DAFDE38B51C3F40B9E8DC5327435E40E9493A8DA61C3F40D69F68F126435E4027855DE1981C3F408FF15B4222435E40A0C6C76E981C3F40,164,74,qdq2013,居住,朱家角镇,青浦区,否,xsf78,3831.077749,教育,托幼,1000,35,2
幼43,0106000020E610000001000000010300000001000000380000001B90D8B2F0425E40DD897A536A1B3F408EC8E2F7F0425E406A0AB6B7681B3F40A3E63D2AF0425E402DE35FC2661B3F408803A239ED425E400713384A601B3F40AD64FDECEB425E40A3C4FE915C1B3F40ADC23466EA425E408EEDC73C591B3F4059CC8595E8425E40771BA05E581B3F4015EF24EDE7425E404A1F39855A1B3F40D6EFD2A8E7425E40708CC1F65B1B3F40A2566B3BE7425E40EFAF1FDC5D1B3F405CD73FD9E6425E400AED96815F1B3F4085A80652E6425E40CB3D86CA621B3F40E861F13EE6425E4040E65C76641B3F40E1B2219CE6425E40A471B8EE651B3F40DF1F3137E7425E40D2D77A37681B3F4018D17E99E7425E40625BCF65691B3F405EC33031E8425E40E07824B86B1B3F40E273C23CE8425E40B3726F286E1B3F40AD9FB708E8425E400F05F0BE701B3F40FCA41AD3E7425E402598D44E721B3F40D2CF157BE7425E40A8714741741B3F40AD3621E3E6425E40D14A5E74771B3F40725FCB9BE6425E408A0B9A3A791B3F4035EAB946E6425E40FB1246067B1B3F40569620C1E5425E40A16E72A57E1B3F402CC2B54EE5425E40835D69D1811B3F409ABF23E4E4425E40D1A5E005851B3F40E8661099E4425E40A1715C45871B3F409B99D84DE4425E40EA15F4048A1B3F40E1AB0A4FE3425E40FB9ACA0B8B1B3F405BBE4973E2425E40C3D62F398A1B3F40DFCA30F1E1425E40C85F5D97891B3F40CFEC73EAE0425E403179E32D881B3F40778F4343E0425E40CA654618871B3F4051D5C43EDF425E40A587B58C851B3F40AC900A76DE425E40C2DAC9FB841B3F408501351FDE425E4037FADE88871B3F406B791E18DE425E403678988F891B3F4050FBA824DE425E40AEC4B8498B1B3F402BADDC3CDE425E40081980BF8D1B3F40F4AF53FBDD425E40AC0D8C0F911B3F4001BD5C65DD425E40EA9AD217921B3F4032F8368CDC425E407DBCC95E921B3F4032990792DA425E40BCFF017FA31B3F400533A214DC425E40AD595C80A51B3F404E087B47EC425E400354A4EEB31B3F4062846C0FEA425E4068F9D1B5D31B3F40DD0C37E0F3425E4035F0A31AF61B3F40DD0C37E0F3425E40B07614E7A81B3F404BADF71BED425E40D943FB58C11B3F408B1C8F60F7425E40B8CA2CCA801B3F400D6D8081F4425E400408DB15791B3F40ED6FF048F3425E404A5D51BA741B3F4056581559F2425E409AA2045C721B3F401653DA38F0425E40DE2B2E386D1B3F401B90D8B2F0425E40DD897A536A1B3F40,165,75,qdq2025,居住,朱家角镇,青浦区,否,xsf79,51377.88254,教育,托幼,1000,35,2
幼44,0106000020E6100000010000000103000000010000001C000000A305ABE50D435E40F3AC3F4F0B1B3F40F36C104B0D435E40F100A75F0A1B3F406E64C2BF0C435E40AECFBDE1091B3F4060B3FBAA0B435E40DC89900A081B3F40400077170B435E409492D935071B3F40B86318B009435E402364E6EC041B3F4037B97E6F08435E4083861162021B3F408927895807435E409F26D848001B3F40008C9BA105435E40FC46636FFC1A3F40B03E24E404435E40CAD17754FA1A3F40FD069E9603435E403B360CBFF61A3F40FDFE6B1103435E40F6047973F51A3F40EC9B1E5F02435E4061D3E330F41A3F40D8070F9801435E40ACD4AAAFF11A3F407C75040901435E400FD264E2EE1A3F404661975300435E401BA81A79EB1A3F40E36ED5A0FF425E4010D27AF0E81A3F40A7084328FF425E4016EE728EE71A3F403B1E1F65FD425E407C2F34C7E21A3F406FB3692DFC425E40D1C20669DF1A3F40F1F58836FB425E407DF73458DD1A3F40934D5777FA425E40BB75C09BDB1A3F40EE8319E2F9425E4047BD9F00DA1A3F40044FE54EF9425E4027F7C3FFD71A3F40BC9D3B42F4425E40A38EEE48ED1A3F40B6AF5B81F3425E40651B8E81F01A3F4045970E8407435E400255599A281B3F40A305ABE50D435E40F3AC3F4F0B1B3F40,166,76,qdq2080,居住,朱家角镇,青浦区,否,xsf80,8007.066846,教育,托幼,1000,35,2
幼45,0106000020E61000000100000001030000000100000012000000BAEC48834C435E407CE53C3ACF1B3F4048985CEB4B435E40DFDB7AFCCE1B3F4024369CCE49435E40BDAEE044C81B3F407299EB2949435E403426744CC51B3F407081B98848435E40E203B96EC71B3F40C4043E7246435E408FF78316D41B3F405B4E44DC45435E409BD9E9E2D71B3F400597B30C51435E4033D26334F61B3F4002F6433654435E4036CACFA8FA1B3F400C29027154435E40E5DB5E0CF91B3F407D2393CB53435E40CE313AF2F71B3F400DA0343555435E4010208B75EE1B3F40EEB996CC56435E40A918B0F1E51B3F40B9BF814151435E4037A110D4E01B3F407E568F8950435E40072DF377DE1B3F409FBD390B4E435E405C269272D51B3F406EA6C7414D435E400BFEB3ACD21B3F40BAEC48834C435E407CE53C3ACF1B3F40,167,77,qdq2029,居住,朱家角镇,青浦区,否,xsf81,3310.355259,教育,托幼,1000,35,2
幼46,0106000020E6100000010000000103000000010000000B000000800D45E496435E40041BA42D801C3F40BBAAA9A58D435E4006FE3A28731C3F40B48F3C2B82435E40025B51FD621C3F40B14A3CAC80435E40DA069AD4741C3F40F364B4C988435E40F586D142801C3F40386A454988435E40875A7B52851C3F40D1F51B0688435E407F76ABCF871C3F409920216987435E4061A8CF348D1C3F4085F583FC8C435E40147FB535951C3F40BB715E4892435E40CA8BD4AF9E1C3F40800D45E496435E40041BA42D801C3F40,168,78,qdq2018,居住,朱家角镇,青浦区,否,xsf82,5707.818068,教育,托幼,1000,35,2
幼47,0106000020E6100000010000000103000000010000000E000000B834D3E3CA435E408392979E111C3F40EC23F323C8435E4084500840C21B3F401E989FE5C7435E40486A8D17C01B3F403027795CC7435E4068477EF3BD1B3F4049557542C5435E408070F93BB91B3F40BBCBDC5FBF435E40E4AFB147AC1B3F40CCA0F472BE435E406FDB708FAB1B3F407D648759B5435E40264FAD90B21B3F40A70CC878B5435E4033739861B41B3F4014940E6AB8435E4007BD9A23D41B3F40CF1C5945B8435E40B8D3481BD91B3F4086966E7DB8435E40CDE07658DC1B3F40A140C0F7BC435E40AAD8043D181C3F40B834D3E3CA435E408392979E111C3F40,169,79,qdq2026,居住,朱家角镇,青浦区,否,xsf83,15778.82395,教育,托幼,1000,35,2
幼48,0106000020E61000000100000001030000000100000012000000AAADCA46F6415E407370F97DAA1A3F40A7FCD2AAF0415E401144F0CEA81A3F40533E7943F0415E40FCE97395C61A3F40CC141153EF415E40D69135D80B1B3F40C1EF70E7F2415E40F8DFB8CD121B3F4035A43930FB415E40D5772E352A1B3F407527FB5000425E40965480353A1B3F40DC99DA6303425E40AAFC2E5C1D1B3F4084C7ECE503425E406772C1B41A1B3F40D3D7730F06425E4049CDFECC0B1B3F40D57014650B425E407D65A9CD001B3F40A79BE1BA0D425E40778554DEF31A3F401C188CAE0F425E4039ED06FDE61A3F4069AEB0B10E425E406C2058E0E31A3F40A0DD10140B425E408EFA5F0ECE1A3F40A4DD172206425E408432DD1AC21A3F4066E7E58BFE415E40532CDC74B11A3F40AAADCA46F6415E407370F97DAA1A3F40,170,80,qdq2045,居住,朱家角镇,青浦区,否,xsf84,28858.16837,教育,托幼,1000,35,2
幼49,0106000020E6100000010000000103000000010000001000000041566D8D8A425E4090E159E09C213F40323635428B425E4002BCEF76CC213F40404B55508B425E400BBC73BFD0213F40650DB9F196425E401ED92494D6213F40BCA187F9A5425E40BE23B5A7DF213F40EF382202A8425E4025F70FC5DE213F409D5874B6A9425E40F6AF3DEAD5213F40ED5CCB16A9425E40441B768FCD213F40A649E1C0A5425E403B0DCB8CCB213F40F5C47D76A4425E4020DA3CB2C8213F4058DA540C9E425E402BFC10D1C0213F4038B283B599425E4031D94915B9213F40F5773F1395425E40A389ADC5B0213F402FDFE9BD91425E405619873BAA213F4091A372258E425E40F73262A3A3213F4041566D8D8A425E4090E159E09C213F40,171,81,qdq1918,居住,朱家角镇,青浦区,否,xsf85,9565.60809,教育,托幼,1000,35,2
